sample_index,amplitude
1875,0.03512663021683693
1876,-0.04757096618413925
1877,0.008227246813476086
1878,-0.00426933029666543
1879,-0.026138868182897568
1880,0.04034740477800369
1881,0.04345807433128357
1882,0.0729587972164154
1883,0.050540950149297714
1884,0.016349926590919495
1885,0.009599742479622364
1886,-0.04846540838479996
1887,-0.067856065928936
1888,-0.030024288222193718
1889,-0.029603224247694016
1890,-0.03507343307137489
1891,0.037632547318935394
1892,0.034547109156847
1893,0.03757243603467941
1894,-0.016530444845557213
1895,0.016908962279558182
1896,0.0125174755230546
1897,-0.08258894085884094
1898,-0.012164957821369171
1899,0.01800926961004734
1900,-0.0004941198276355863
1901,0.052701547741889954
1902,0.08878495544195175
1903,0.04944687336683273
1904,0.04122332111001015
1905,-0.06900861114263535
1906,-0.06663459539413452
1907,-0.02561226673424244
1908,0.001539527322165668
1909,0.020905649289488792
1910,0.02904496341943741
1911,0.03140495717525482
1912,0.01030035875737667
1913,0.015700405463576317
1914,-0.10643888264894485
1915,0.010213485918939114
1916,-0.050301894545555115
1917,-0.05858699604868889
1918,0.026338715106248856
1919,-0.010912945494055748
1920,0.05056847259402275
1921,0.018224673345685005
1922,0.02710045501589775
1923,0.009370249696075916
1924,0.00836155191063881
1925,-0.047251276671886444
1926,-0.028415881097316742
1927,0.0013074431335553527
1928,-0.02027740329504013
1929,0.050745002925395966
1930,0.03355329483747482
1931,-0.025980116799473763
1932,0.029984233900904655
1933,0.01801140420138836
1934,-0.06814505159854889
1935,-0.004100021906197071
1936,0.0330229252576828
1937,0.039296023547649384
1938,-0.003003849880769849
1939,-0.014533080160617828
1940,0.013500194996595383
1941,-0.014822429977357388
1942,-0.01604425720870495
1943,-0.026926955208182335
1944,-0.005054671783000231
1945,-0.025433430448174477
1946,0.002447066828608513
1947,0.10891198366880417
1948,0.01989760994911194
1949,0.039807192981243134
1950,0.013287744484841824
1951,-0.0029967650771141052
1952,-0.04602460935711861
1953,-0.0032218319829553366
1954,-0.012397588230669498
1955,0.026524554938077927
1956,0.0753212571144104
1957,0.025012921541929245
1958,0.03972169756889343
1959,-0.023237423971295357
1960,-0.000911954150069505
1961,0.03297992795705795
1962,-0.017963925376534462
1963,-0.03051764704287052
1964,0.004520082846283913
1965,0.0030823328997939825
1966,0.007811179384589195
1967,0.003798985853791237
1968,0.06840193271636963
1969,-0.026682179421186447
1970,-0.02130402997136116
1971,-0.02986719086766243
1972,0.026549307629466057
1973,-0.012183893471956253
1974,0.04370463639497757
1975,0.01584004983305931
1976,0.011717322282493114
1977,-0.03494754061102867
1978,0.03835253790020943
1979,0.011177245527505875
1980,0.0028698821552097797
1981,-0.012554188258945942
1982,-0.017170479521155357
1983,-0.03634665533900261
1984,0.03559776768088341
1985,0.01767544262111187
1986,-0.0027552118990570307
1987,-0.015524689108133316
1988,0.0013623445993289351
1989,-0.008817808702588081
1990,0.04234752058982849
1991,0.01870960183441639
1992,-0.01793854683637619
1993,-0.028788931667804718
1994,-0.00016518776828888804
1995,-0.02074412629008293
1996,0.006075427867472172
1997,0.011990775354206562
1998,0.01567094214260578
1999,0.007775759790092707
2000,-0.009324789047241211
2001,0.01723811961710453
2002,-0.02421359159052372
2003,0.0023490535095334053
2004,0.029460234567523003
2005,0.012265084311366081
2006,-0.03702686354517937
2007,-0.03594888374209404
2008,-0.05102402716875076
2009,0.05183732509613037
2010,-0.047193948179483414
2011,-0.002756524831056595
2012,0.05815323069691658
2013,0.035964664071798325
2014,0.04255972430109978
2015,-0.013337340205907822
2016,0.022278092801570892
2017,0.09048966318368912
2018,-0.0020532833877950907
2019,0.012181713245809078
2020,-0.008532085455954075
2021,0.0015560111496597528
2022,0.013658864423632622
2023,0.0438876748085022
2024,-0.025377122685313225
2025,-0.04201023653149605
2026,0.0010466314852237701
2027,0.006289668381214142
2028,0.04273394122719765
2029,0.022418560460209846
2030,-0.017367422580718994
2031,0.018629858270287514
2032,0.035098958760499954
2033,0.009980041533708572
2034,-0.009087959304451942
2035,0.02119063399732113
2036,-0.009831066243350506
2037,-0.055145010352134705
2038,0.04091760888695717
2039,-0.037599414587020874
2040,-0.00890822522342205
2041,-0.008370176889002323
2042,-0.009004008024930954
2043,-0.007545397616922855
2044,-0.042248185724020004
2045,0.01671285554766655
2046,0.001747443457134068
2047,0.002086288295686245
2048,0.00567160127684474
2049,-0.01568002626299858
2050,-0.012374944053590298
2051,-0.07319901883602142
2052,0.054064035415649414
2053,0.03440149873495102
2054,-0.009728084318339825
2055,0.02315610647201538
2056,0.008254059590399265
2057,-0.01691189780831337
2058,0.028971876949071884
2059,-0.009637967683374882
2060,-0.010055613704025745
2061,-0.02375953271985054
2062,0.013857400976121426
2063,-0.0026171915233135223
2064,0.016773099079728127
2065,-0.017842018976807594
2066,0.004078259225934744
2067,-0.026594772934913635
2068,0.025369755923748016
2069,0.005788173992186785
2070,0.010121887549757957
2071,0.012541422620415688
2072,-0.030191736295819283
2073,0.02336692065000534
2074,0.061169371008872986
2075,-0.05013374239206314
2076,-0.053204383701086044
2077,-0.04654528573155403
2078,0.024126086384058
2079,0.0033787947613745928
2080,0.03272736445069313
2081,0.02291981875896454
2082,0.00821000151336193
2083,0.01066321786493063
2084,-0.0031490072142332792
2085,0.027439376339316368
2086,-0.033236321061849594
2087,-0.012694252654910088
2088,0.006734446156769991
2089,0.05316760390996933
2090,-0.024046527221798897
2091,-0.03380809724330902
2092,-0.018865088000893593
2093,0.026409953832626343
2094,-0.010351070202887058
2095,0.036269523203372955
2096,-0.05889591574668884
2097,0.03303365036845207
2098,0.03318053483963013
2099,-0.0369526743888855
2100,0.01328092161566019
2101,0.04672960564494133
2102,0.01210474781692028
2103,0.035940203815698624
2104,0.07136467099189758
2105,0.001395598636008799
2106,-0.021532392129302025
2107,-0.04006819427013397
2108,0.0025516003370285034
2109,-0.018442457541823387
2110,-0.009982668794691563
2111,0.0019079945050179958
2112,0.033577773720026016
2113,-0.011964119039475918
2114,-0.0246665570884943
2115,-0.05574776232242584
2116,0.045082978904247284
2117,0.0011342247016727924
2118,0.03463415428996086
2119,-0.0174771286547184
2120,-0.04145411401987076
2121,-0.002106392988935113
2122,-0.012430223636329174
2123,-0.039946626871824265
2124,-0.021848274394869804
2125,0.062161561101675034
2126,0.02091239206492901
2127,0.020978763699531555
2128,-0.0031950315460562706
2129,-0.018885336816310883
2130,0.026729945093393326
2131,-0.002951223636046052
2132,-0.020780857652425766
2133,0.00014155710232444108
2134,-0.02196720615029335
2135,0.009651756845414639
2136,0.03400948643684387
2137,-0.03055565059185028
2138,0.03162235766649246
2139,-0.035230766981840134
2140,-0.011194474063813686
2141,-0.0374748632311821
2142,-0.01220516487956047
2143,0.004521047696471214
2144,-0.001703757094219327
2145,-0.003960316069424152
2146,-0.0011493619531393051
2147,-0.007286361884325743
2148,-0.034612275660037994
2149,-0.0017618349520489573
2150,0.011845309287309647
2151,0.021840453147888184
2152,0.010157737880945206
2153,0.061632703989744186
2154,-0.004934691824018955
2155,-0.030430763959884644
2156,0.037785761058330536
2157,-0.04956524446606636
2158,0.01450892724096775
2159,-0.03506716713309288
2160,0.016797885298728943
2161,-0.03763522207736969
2162,0.062836654484272
2163,0.040395040065050125
2164,0.0162650216370821
2165,0.08452217280864716
2166,0.035504065454006195
2167,-0.014189350418746471
2168,-0.06595524400472641
2169,-0.06536519527435303
2170,-0.07562725245952606
2171,-0.03871091827750206
2172,-0.010691344738006592
2173,-0.018997136503458023
2174,0.02132130227982998
2175,0.05025918409228325
2176,0.038333646953105927
2177,0.05450182408094406
2178,0.04559178650379181
2179,0.034393563866615295
2180,0.017065007239580154
2181,-0.07512404769659042
2182,-0.0479913130402565
2183,-0.07448481768369675
2184,0.01890626922249794
2185,-0.01902630925178528
2186,0.023151930421590805
2187,-0.0016480666818097234
2188,0.00909690372645855
2189,0.035158418118953705
2190,0.005806535016745329
2191,0.014607041142880917
2192,-0.051943689584732056
2193,0.01338902860879898
2194,-0.02710377611219883
2195,0.06228284165263176
2196,0.011675277724862099
2197,0.05662655085325241
2198,-0.024289464578032494
2199,0.015033134259283543
2200,-0.045272886753082275
2201,-0.05320676416158676
2202,-0.05043395608663559
2203,-0.06116108596324921
2204,-0.03088076412677765
2205,0.007064377423375845
2206,0.032437764108181
2207,0.03609693422913551
2208,0.01506010815501213
2209,0.03679845109581947
2210,0.04758589342236519
2211,-0.027202000841498375
2212,0.03723703697323799
2213,-0.014179735444486141
2214,-0.0325147919356823
2215,-0.009265581145882607
2216,-0.02536833845078945
2217,-0.04237939044833183
2218,-0.07913809269666672
2219,-0.035759735852479935
2220,-0.024843977764248848
2221,-0.04427064582705498
2222,0.03920663148164749
2223,0.05463659018278122
2224,0.012096826918423176
2225,0.09883768111467361
2226,0.06491580605506897
2227,0.12219605594873428
2228,0.07412707060575485
2229,-0.03924241289496422
2230,-0.09486706554889679
2231,-0.11825776100158691
2232,-0.1574224829673767
2233,-0.09948242455720901
2234,-0.08248462527990341
2235,-0.04520541802048683
2236,0.059978876262903214
2237,0.05254082754254341
2238,0.16677510738372803
2239,0.18908442556858063
2240,0.123785100877285
2241,0.04388692229986191
2242,0.0057145063765347
2243,-0.02102956734597683
2244,-0.1168665960431099
2245,-0.16515471041202545
2246,-0.06296680867671967
2247,-0.11433824151754379
2248,0.012269694358110428
2249,0.024878403171896935
2250,0.09350632131099701
2251,0.03785459324717522
2252,0.08061033487319946
2253,0.01903395913541317
2254,-0.06736423820257187
2255,-0.0844431146979332
2256,-0.024696988984942436
2257,0.04895767942070961
2258,0.043806057423353195
2259,0.06310069561004639
2260,0.05545919016003609
2261,0.06213279440999031
2262,0.008844788186252117
2263,-0.0449991412460804
2264,-0.1270299106836319
2265,-0.08481783419847488
2266,-0.07284627854824066
2267,-0.11632230132818222
2268,0.04942474514245987
2269,0.06638222932815552
2270,0.08489780873060226
2271,0.07464621961116791
2272,0.15459005534648895
2273,0.12686657905578613
2274,0.04758623614907265
2275,-0.04137968644499779
2276,-0.004038233309984207
2277,-0.09416017681360245
2278,-0.11415315419435501
2279,-0.02304178476333618
2280,-0.040319059044122696
2281,-0.06114424020051956
2282,-0.08004677295684814
2283,-0.014376566745340824
2284,-0.0604831799864769
2285,0.06026587262749672
2286,0.08478570729494095
2287,0.1109325960278511
2288,0.12308473140001297
2289,0.17563968896865845
2290,0.11493528634309769
2291,0.03643954545259476
2292,-0.042498283088207245
2293,-0.1892346292734146
2294,-0.2688400149345398
2295,-0.3043201267719269
2296,-0.22211910784244537
2297,-0.09745917469263077
2298,-0.00027854269137606025
2299,0.15030884742736816
2300,0.19260118901729584
2301,0.2557682394981384
2302,0.22279736399650574
2303,0.12551739811897278
2304,0.10030711442232132
2305,-0.05161787196993828
2306,-0.19282957911491394
2307,-0.23424631357192993
2308,-0.19609008729457855
2309,-0.17312683165073395
2310,-0.028429122641682625
2311,0.002968517364934087
2312,0.08426317572593689
2313,0.07577591389417648
2314,0.063540019094944
2315,-0.013965844176709652
2316,-0.07291988283395767
2317,-0.08390714973211288
2318,-0.06916503608226776
2319,-0.017335789278149605
2320,0.05303264781832695
2321,0.15194667875766754
2322,0.1577228158712387
2323,0.10963089764118195
2324,0.07826700806617737
2325,-0.05540933459997177
2326,-0.08756940811872482
2327,-0.18686966598033905
2328,-0.268979012966156
2329,-0.17281268537044525
2330,-0.08640493452548981
2331,-0.07585404068231583
2332,0.09958527982234955
2333,0.19753685593605042
2334,0.19492855668067932
2335,0.2055509239435196
2336,0.14464274048805237
2337,0.09284459799528122
2338,-0.016430659219622612
2339,-0.03567647561430931
2340,-0.18650145828723907
2341,-0.16586029529571533
2342,-0.19188886880874634
2343,-0.1551176756620407
2344,-0.15025876462459564
2345,-0.11443843692541122
2346,-0.014994267374277115
2347,0.09974292665719986
2348,0.19201995432376862
2349,0.220291867852211
2350,0.2521011233329773
2351,0.21066753566265106
2352,0.23448224365711212
2353,0.13478268682956696
2354,-0.04992496222257614
2355,-0.17377597093582153
2356,-0.318246066570282
2357,-0.30614858865737915
2358,-0.3239768147468567
2359,-0.24558576941490173
2360,-0.07518734037876129
2361,0.10738658905029297
2362,0.24462638795375824
2363,0.32183992862701416
2364,0.33531060814857483
2365,0.2457493543624878
2366,0.16670610010623932
2367,0.04562656581401825
2368,-0.22713637351989746
2369,-0.2683601379394531
2370,-0.27611368894577026
2371,-0.25666823983192444
2372,-0.10835719853639603
2373,-0.023048153147101402
2374,0.14185413718223572
2375,0.1281248927116394
2376,0.12683196365833282
2377,0.07598511129617691
2378,-0.03994903713464737
2379,-0.14115555584430695
2380,-0.11422348022460938
2381,-0.02843499183654785
2382,0.03678467869758606
2383,0.1483277678489685
2384,0.18316523730754852
2385,0.2330785095691681
2386,0.1883174628019333
2387,0.03965497389435768
2388,-0.06519736349582672
2389,-0.27703097462654114
2390,-0.3927384316921234
2391,-0.41276997327804565
2392,-0.23849791288375854
2393,-0.11027717590332031
2394,0.11854780465364456
2395,0.2808714509010315
2396,0.43267548084259033
2397,0.4497262239456177
2398,0.33644673228263855
2399,0.22047168016433716
2400,0.0736803412437439
2401,-0.16216863691806793
2402,-0.2087128460407257
2403,-0.28394263982772827
2404,-0.29620492458343506
2405,-0.28448402881622314
2406,-0.18701742589473724
2407,-0.13026116788387299
2408,0.007174801547080278
2409,0.08406241983175278
2410,0.18922244012355804
2411,0.23992466926574707
2412,0.3062019646167755
2413,0.3393539488315582
2414,0.2231525331735611
2415,0.1955593228340149
2416,-0.033398088067770004
2417,-0.20581984519958496
2418,-0.3041994571685791
2419,-0.41314080357551575
2420,-0.43197256326675415
2421,-0.42843136191368103
2422,-0.22337007522583008
2423,-0.0015219132183119655
2424,0.25641560554504395
2425,0.3911888003349304
2426,0.4914669394493103
2427,0.41202956438064575
2428,0.2961278557777405
2429,0.08278688043355942
2430,-0.09714561700820923
2431,-0.31303325295448303
2432,-0.38271909952163696
2433,-0.3111848831176758
2434,-0.16114771366119385
2435,-0.049203597009181976
2436,0.08945760130882263
2437,0.15253719687461853
2438,0.19756574928760529
2439,0.11056902259588242
2440,0.0380130335688591
2441,-0.10158345848321915
2442,-0.1817922592163086
2443,-0.13209840655326843
2444,-0.031828124076128006
2445,0.11227903515100479
2446,0.32517141103744507
2447,0.38004234433174133
2448,0.28238123655319214
2449,0.22789277136325836
2450,-0.04055082052946091
2451,-0.31712302565574646
2452,-0.46617555618286133
2453,-0.5593845248222351
2454,-0.5206267237663269
2455,-0.3655302822589874
2456,-0.03136430308222771
2457,0.2661055624485016
2458,0.4113415777683258
2459,0.6214107275009155
2460,0.5988186001777649
2461,0.41298240423202515
2462,0.19177159667015076
2463,-0.08330490440130234
2464,-0.32715532183647156
2465,-0.4588787853717804
2466,-0.45254063606262207
2467,-0.4866828918457031
2468,-0.3166709244251251
2469,-0.1634807288646698
2470,-0.031850822269916534
2471,0.11573370546102524
2472,0.19636274874210358
2473,0.288760781288147
2474,0.35636767745018005
2475,0.37004849314689636
2476,0.2942762076854706
2477,0.3245132267475128
2478,0.07801797986030579
2479,-0.0757865235209465
2480,-0.2713090777397156
2481,-0.4326454997062683
2482,-0.4682143032550812
2483,-0.507368266582489
2484,-0.3285876512527466
2485,-0.11911308020353317
2486,0.07520045340061188
2487,0.3797810971736908
2488,0.4917449951171875
2489,0.6334021091461182
2490,0.44699522852897644
2491,0.23133839666843414
2492,-0.04675151780247688
2493,-0.2577308118343353
2494,-0.38488060235977173
2495,-0.4301128089427948
2496,-0.35617220401763916
2497,-0.1833404004573822
2498,0.004470584448426962
2499,0.18248704075813293
2500,0.12983208894729614
2501,0.11203152686357498
2502,-0.01826551742851734
2503,-0.16483300924301147
2504,-0.2379513531923294
2505,-0.21419036388397217
2506,-0.04836851358413696
2507,0.11633112281560898
2508,0.31134238839149475
2509,0.49004659056663513
2510,0.5010668635368347
2511,0.3560349643230438
2512,0.11266975104808807
2513,-0.2537667155265808
2514,-0.518418550491333
2515,-0.7191190719604492
2516,-0.7653986215591431
2517,-0.617285966873169
2518,-0.2078138142824173
2519,0.15061038732528687
2520,0.612363874912262
2521,0.7517494559288025
2522,0.8643121719360352
2523,0.6985938549041748
2524,0.4365324079990387
2525,0.09142259508371353
2526,-0.3099794387817383
2527,-0.5522648096084595
2528,-0.6697499752044678
2529,-0.6488785743713379
2530,-0.49065491557121277
2531,-0.26173123717308044
2532,-0.0340103842318058
2533,0.15455009043216705
2534,0.28752362728118896
2535,0.35371842980384827
2536,0.39965736865997314
2537,0.3947508633136749
2538,0.3818141520023346
2539,0.2641838788986206
2540,0.11305773258209229
2541,0.008489483967423439
2542,-0.2170107513666153
2543,-0.3924192786216736
2544,-0.5080848336219788
2545,-0.535243809223175
2546,-0.5603012442588806
2547,-0.3493947982788086
2548,-0.05719149857759476
2549,0.2053668349981308
2550,0.42637377977371216
2551,0.5680737495422363
2552,0.6185339093208313
2553,0.4193345010280609
2554,0.21518293023109436
2555,-0.04856640100479126
2556,-0.3044533431529999
2557,-0.39147359132766724
2558,-0.4051162600517273
2559,-0.28912484645843506
2560,-0.12966063618659973
2561,0.09090980887413025
2562,0.1396859735250473
2563,0.11988194286823273
2564,-0.0020882626995444298
2565,-0.058476828038692474
2566,-0.2056080549955368
2567,-0.2547488510608673
2568,-0.17036278545856476
2569,0.016088366508483887
2570,0.3334716856479645
2571,0.5600260496139526
2572,0.6122010946273804
2573,0.6114400029182434
2574,0.33621975779533386
2575,-0.11121485382318497
2576,-0.5251539349555969
2577,-0.858875572681427
2578,-0.9876771569252014
2579,-0.8982007503509521
2580,-0.6119357943534851
2581,-0.032931625843048096
2582,0.4504221975803375
2583,0.8971199989318848
2584,1.1102001667022705
2585,1.0246179103851318
2586,0.7622541189193726
2587,0.3360036313533783
2588,-0.14643073081970215
2589,-0.5861426591873169
2590,-0.8508784174919128
2591,-0.881777286529541
2592,-0.7705479860305786
2593,-0.49673566222190857
2594,-0.2225506454706192
2595,0.13608954846858978
2596,0.32195737957954407
2597,0.45755210518836975
2598,0.503139853477478
2599,0.477472722530365
2600,0.44750645756721497
2601,0.2974227964878082
2602,0.13307516276836395
2603,0.045192357152700424
2604,-0.1302463412284851
2605,-0.2641499638557434
2606,-0.4464224576950073
2607,-0.5472636222839355
2608,-0.5558297038078308
2609,-0.4658946096897125
2610,-0.3044235110282898
2611,-0.003158117178827524
2612,0.2925456464290619
2613,0.5456749200820923
2614,0.6008219718933105
2615,0.5546835660934448
2616,0.40914881229400635
2617,0.15465500950813293
2618,-0.07265383005142212
2619,-0.29568102955818176
2620,-0.391966313123703
2621,-0.30682268738746643
2622,-0.16760721802711487
2623,-0.06749223172664642
2624,0.07064926624298096
2625,0.045508306473493576
2626,0.016533885151147842
2627,-0.13199463486671448
2628,-0.24334385991096497
2629,-0.30767279863357544
2630,-0.22696729004383087
2631,-0.018360864371061325
2632,0.29647374153137207
2633,0.5872716307640076
2634,0.7586615085601807
2635,0.7414968609809875
2636,0.5945597290992737
2637,0.18141214549541473
2638,-0.39291322231292725
2639,-0.84309321641922
2640,-1.2101420164108276
2641,-1.240919589996338
2642,-0.930454671382904
2643,-0.36143621802330017
2644,0.19892597198486328
2645,0.7990111112594604
2646,1.2720272541046143
2647,1.2728893756866455
2648,1.1399346590042114
2649,0.6724613308906555
2650,0.05969420447945595
2651,-0.49909043312072754
2652,-0.8408178091049194
2653,-1.1282857656478882
2654,-1.0240015983581543
2655,-0.7371115684509277
2656,-0.35544127225875854
2657,0.024251312017440796
2658,0.4274672865867615
2659,0.5684155225753784
2660,0.5540160536766052
2661,0.5245581269264221
2662,0.4381621778011322
2663,0.30342087149620056
2664,0.12360496073961258
2665,0.05317552015185356
2666,-0.04477731138467789
2667,-0.15940292179584503
2668,-0.28843027353286743
2669,-0.47640475630760193
2670,-0.4465523064136505
2671,-0.4978756308555603
2672,-0.35056084394454956
2673,-0.12073688209056854
2674,0.05046461150050163
2675,0.28411248326301575
2676,0.548904538154602
2677,0.6010879874229431
2678,0.5360432267189026
2679,0.33983075618743896
2680,0.1751709133386612
2681,-0.13016051054000854
2682,-0.3290135860443115
2683,-0.3611694276332855
2684,-0.3360695540904999
2685,-0.18348613381385803
2686,-0.08280642330646515
2687,-0.03759722411632538
2688,-0.008230077102780342
2689,-0.1404031366109848
2690,-0.21860502660274506
2691,-0.27436017990112305
2692,-0.2823524475097656
2693,-0.10755603760480881
2694,0.22051356732845306
2695,0.5866988897323608
2696,0.8379035592079163
2697,0.9437370896339417
2698,0.7939961552619934
2699,0.4116649031639099
2700,-0.1429663896560669
2701,-0.7807210683822632
2702,-1.24184250831604
2703,-1.4228670597076416
2704,-1.2949869632720947
2705,-0.7931913137435913
2706,-0.08411698788404465
2707,0.6423100829124451
2708,1.2243047952651978
2709,1.5214678049087524
2710,1.5283942222595215
2711,1.0865979194641113
2712,0.3788760304450989
2713,-0.32252582907676697
2714,-0.8359021544456482
2715,-1.191321849822998
2716,-1.2670806646347046
2717,-0.985423743724823
2718,-0.6242123246192932
2719,-0.08052199333906174
2720,0.3726171553134918
2721,0.5701924562454224
2722,0.6930927634239197
2723,0.6717312335968018
2724,0.5176770091056824
2725,0.27685096859931946
2726,0.1442483514547348
2727,0.07671719044446945
2728,-0.047676920890808105
2729,-0.12901340425014496
2730,-0.1610916703939438
2731,-0.2701568007469177
2732,-0.3320968747138977
2733,-0.455112487077713
2734,-0.5039452314376831
2735,-0.3268868327140808
2736,-0.22905899584293365
2737,0.0564497709274292
2738,0.3299548923969269
2739,0.5416743159294128
2740,0.6165406107902527
2741,0.5834994316101074
2742,0.39752933382987976
2743,0.12256389856338501
2744,-0.07471464574337006
2745,-0.2445923238992691
2746,-0.31874439120292664
2747,-0.293669193983078
2748,-0.24891184270381927
2749,-0.12455001473426819
2750,-0.09740016609430313
2751,-0.2511061429977417
2752,-0.26176491379737854
2753,-0.3410579562187195
2754,-0.3716411888599396
2755,-0.12581567466259003
2756,0.12823154032230377
2757,0.49542614817619324
2758,0.8217889666557312
2759,1.0657808780670166
2760,1.023625135421753
2761,0.6724522113800049
2762,0.1304294914007187
2763,-0.5594303011894226
2764,-1.1584585905075073
2765,-1.55994713306427
2766,-1.5572010278701782
2767,-1.2127232551574707
2768,-0.49822911620140076
2769,0.34962111711502075
2770,1.1106375455856323
2771,1.656143307685852
2772,1.8305513858795166
2773,1.3966765403747559
2774,0.8330404162406921
2775,0.019290044903755188
2776,-0.7369809150695801
2777,-1.3018499612808228
2778,-1.4605389833450317
2779,-1.316091775894165
2780,-0.8951452374458313
2781,-0.31415003538131714
2782,0.22333532571792603
2783,0.5656540989875793
2784,0.8418269753456116
2785,0.757584273815155
2786,0.5441400408744812
2787,0.3314127027988434
2788,0.0841565802693367
2789,-0.09385040402412415
2790,-0.043624136596918106
2791,-0.10665807873010635
2792,-0.048623111099004745
2793,-0.07105747610330582
2794,-0.13110245764255524
2795,-0.2762470245361328
2796,-0.4392755925655365
2797,-0.5300501585006714
2798,-0.46727877855300903
2799,-0.24433690309524536
2800,0.04747995734214783
2801,0.3076190650463104
2802,0.5168914794921875
2803,0.6941311955451965
2804,0.6307315826416016
2805,0.47388532757759094
2806,0.23838838934898376
2807,0.010823095217347145
2808,-0.20381100475788116
2809,-0.3033146858215332
2810,-0.33119499683380127
2811,-0.3376428782939911
2812,-0.39393484592437744
2813,-0.3654967248439789
2814,-0.3244273066520691
2815,-0.34196004271507263
2816,-0.23367735743522644
2817,-0.15882205963134766
2818,0.09521593153476715
2819,0.47410261631011963
2820,0.8337992429733276
2821,1.0511529445648193
2822,1.1212249994277954
2823,0.8477182984352112
2824,0.3598095178604126
2825,-0.2476983368396759
2826,-1.0218886137008667
2827,-1.4839876890182495
2828,-1.6999496221542358
2829,-1.497349500656128
2830,-0.9062649011611938
2831,-0.07240841537714005
2832,0.7420220971107483
2833,1.4951413869857788
2834,1.8637727499008179
2835,1.8121986389160156
2836,1.2298471927642822
2837,0.43886226415634155
2838,-0.4249483346939087
2839,-1.0967445373535156
2840,-1.5792288780212402
2841,-1.579849362373352
2842,-1.1640291213989258
2843,-0.6600273847579956
2844,0.0528862290084362
2845,0.5506231188774109
2846,0.8055679202079773
2847,0.8643251061439514
2848,0.6564105749130249
2849,0.3918913006782532
2850,0.10806309431791306
2851,-0.04678073525428772
2852,-0.14358152449131012
2853,-0.08013898134231567
2854,0.0025749383494257927
2855,0.08454937487840652
2856,0.08596475422382355
2857,-0.14258117973804474
2858,-0.27383318543434143
2859,-0.512292206287384
2860,-0.6067627668380737
2861,-0.5621272325515747
2862,-0.3465268611907959
2863,-0.04299952834844589
2864,0.30016714334487915
2865,0.6270673274993896
2866,0.7873659729957581
2867,0.7744686603546143
2868,0.6162513494491577
2869,0.3565899133682251
2870,0.022544078528881073
2871,-0.2487512230873108
2872,-0.4775336980819702
2873,-0.5315496921539307
2874,-0.5956655740737915
2875,-0.4873334765434265
2876,-0.4894046187400818
2877,-0.36263030767440796
2878,-0.2205662727355957
2879,-0.16814005374908447
2880,0.12353090941905975
2881,0.4133765995502472
2882,0.7294631600379944
2883,1.005061388015747
2884,1.1678212881088257
2885,1.0674629211425781
2886,0.6375494003295898
2887,-0.04040198028087616
2888,-0.7450551390647888
2889,-1.3598827123641968
2890,-1.6930752992630005
2891,-1.7193819284439087
2892,-1.2917555570602417
2893,-0.497653990983963
2894,0.39115795493125916
2895,1.2582128047943115
2896,1.8294024467468262
2897,1.916155219078064
2898,1.6447594165802002
2899,0.9231153130531311
2900,0.031056826934218407
2901,-0.8946462869644165
2902,-1.4810317754745483
2903,-1.6294804811477661
2904,-1.433861255645752
2905,-0.868710994720459
2906,-0.2565964162349701
2907,0.40385788679122925
2908,0.7958686947822571
2909,0.954687237739563
2910,0.7883152961730957
2911,0.5020955204963684
2912,0.16462527215480804
2913,-0.11096996814012527
2914,-0.2832775115966797
2915,-0.13103215396404266
2916,0.026428034529089928
2917,0.15378445386886597
2918,0.23180024325847626
2919,0.17689770460128784
2920,-0.035136155784130096
2921,-0.3725513219833374
2922,-0.6853666305541992
2923,-0.7709291577339172
2924,-0.7144832015037537
2925,-0.37929919362068176
2926,-0.07774227112531662
2927,0.48910218477249146
2928,0.8372532725334167
2929,0.9889092445373535
2930,1.0040395259857178
2931,0.7287337183952332
2932,0.3924352824687958
2933,-0.06162978336215019
2934,-0.39022964239120483
2935,-0.6658895015716553
2936,-0.7951051592826843
2937,-0.7529935240745544
2938,-0.6799329519271851
2939,-0.5088436603546143
2940,-0.3205990493297577
2941,-0.16120588779449463
2942,0.09380776435136795
2943,0.39197540283203125
2944,0.6505361795425415
2945,0.9850571155548096
2946,1.1330242156982422
2947,1.0857341289520264
2948,0.7596117258071899
2949,0.2031293362379074
2950,-0.4240385591983795
2951,-1.0871667861938477
2952,-1.562457799911499
2953,-1.747734785079956
2954,-1.5080626010894775
2955,-0.923466682434082
2956,-0.024746498093008995
2957,0.8592326045036316
2958,1.6258143186569214
2959,2.000241994857788
2960,1.9451262950897217
2961,1.3192634582519531
2962,0.4241294264793396
2963,-0.4184633493423462
2964,-1.239990472793579
2965,-1.6249176263809204
2966,-1.6095222234725952
2967,-1.2190321683883667
2968,-0.5026025772094727
2969,0.16395877301692963
2970,0.6638702750205994
2971,0.9411336183547974
2972,0.8752312064170837
2973,0.6182869076728821
2974,0.19943594932556152
2975,-0.14927099645137787
2976,-0.3154759109020233
2977,-0.2710738778114319
2978,-0.04609769210219383
2979,0.17929114401340485
2980,0.39611005783081055
2981,0.43300291895866394
2982,0.3030933141708374
2983,-0.09305103123188019
2984,-0.616619348526001
2985,-0.869887113571167
2986,-0.9928359985351562
2987,-0.8347766995429993
2988,-0.4158439636230469
2989,0.09255793690681458
2990,0.5465307235717773
2991,1.038765788078308
2992,1.2104240655899048
2993,1.123092770576477
2994,0.8167416453361511
2995,0.2637145221233368
